project_id,target_label,predicted_label,confidence,judge_conflict,retrieval_judgment,rubric_judgment,final_reason
16592,Mid,Mid,0.5461,True,Low,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 80%, Mid 20%, High 0%입니다."
125305,Mid,Mid,0.7975,False,Mid,Mid,"최종 판정은 Mid입니다. 시제품점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 60%, High 0%입니다."
102819,Mid,Mid,0.6822,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수, 개념검증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
91759,Low,Low,0.6434,True,Low,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 60%, Mid 40%, High 0%입니다. 모델 신뢰도는 0.64입니다."
89540,Low,Mid,0.5726,True,Low,Mid,"최종 판정은 Mid입니다. 상용화점수, 개념검증점수, 유사환경실증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 100%, Mid 0%, High 0%입니다."
16563,Low,Mid,0.8235,False,Mid,Mid,"최종 판정은 Mid입니다. 시제품점수, 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
102301,Mid,Mid,0.7635,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
158038,Low,Mid,0.7387,False,Mid,Mid,"최종 판정은 Mid입니다. 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
90354,Low,Mid,0.8394,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수, 개념검증점수, 실험실검증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
10431,Mid,Mid,0.5016,True,Low,Mid,"최종 판정은 Mid입니다. 개념검증점수, 유사환경실증점수, 실험실검증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 80%, Mid 20%, High 0%입니다."
101961,Mid,Mid,0.574,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수, 실험실검증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
125368,Mid,Mid,0.6352,True,Low,Mid,"최종 판정은 Mid입니다. 개념검증점수, 시제품점수, 유사환경실증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 60%, Mid 40%, High 0%입니다."
96602,Mid,Mid,0.6814,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
94932,Mid,Mid,0.5325,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
34036,Mid,Mid,0.7913,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
94470,Mid,Mid,0.8447,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수, 개념검증점수, 시제품점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 60%, High 0%입니다."
94098,Low,Low,0.88,True,Low,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 60%, Mid 20%, High 20%입니다. 모델 신뢰도는 0.88입니다."
156900,Low,Mid,0.5648,False,Mid,Mid,"최종 판정은 Mid입니다. 시제품점수, 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 60%, High 0%입니다."
102536,Mid,Mid,0.6649,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 60%, High 20%입니다."
11473,Low,Low,0.6882,True,Low,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 60%, Mid 40%, High 0%입니다. 모델 신뢰도는 0.69입니다."
125422,Mid,Mid,0.838,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수, 시제품점수, 유사환경실증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
118488,Low,Low,0.7792,True,Low,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 60%, Mid 40%, High 0%입니다. 모델 신뢰도는 0.78입니다."
16863,Mid,Mid,0.5141,True,Low,Mid,"최종 판정은 Mid입니다. 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 40%, High 20%입니다."
90569,Mid,Mid,0.727,False,Mid,Mid,"최종 판정은 Mid입니다. 개념검증점수, 시제품점수, 실험실검증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 80%, High 20%입니다."
93827,Low,Mid,0.7893,False,Mid,Mid,"최종 판정은 Mid입니다. 개념검증점수, 상용화점수, 시제품점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
158433,High,Mid,0.5562,False,Mid,Mid,"최종 판정은 Mid입니다. 개념검증점수, 유사환경실증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 60%, High 40%입니다."
16797,Low,Mid,0.7999,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
112950,Mid,Mid,0.7947,False,Mid,Mid,"최종 판정은 Mid입니다. 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
40603,Mid,Mid,0.6307,False,Mid,Mid,"최종 판정은 Mid입니다. 시제품점수, 실험실검증점수, 실제환경검증점수가 확인되었으나 상위 TRL 근거가 상대적으로 제한적으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 60%, High 20%입니다."
102736,Mid,Mid,0.7781,False,Mid,Mid,"최종 판정은 Mid입니다. 개념검증점수, 시제품점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
102551,Low,Mid,0.7253,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 60%, High 0%입니다."
102137,Mid,Mid,0.7782,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수, 개념검증점수, 실제환경검증점수가 확인되었으나 상위 TRL 근거가 상대적으로 제한적으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
158515,Mid,Mid,0.7053,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
93390,Mid,Mid,0.8128,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수, 시제품점수, 실험실검증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
95719,Mid,Mid,0.8296,False,Mid,Mid,"최종 판정은 Mid입니다. 개념검증점수, 실험실검증점수, 시제품점수가 확인되었으나 상위 TRL 근거가 상대적으로 제한적으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
157656,Mid,Mid,0.5627,False,Mid,Mid,"최종 판정은 Mid입니다. 유사환경실증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 60%, High 20%입니다."
91748,Low,Low,0.6004,True,Low,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 40%, Mid 40%, High 20%입니다. 모델 신뢰도는 0.60입니다."
93337,Mid,Mid,0.8199,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
146786,Low,Mid,0.5238,True,Low,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 60%, Mid 40%, High 0%입니다."
154660,Mid,Mid,0.726,False,Mid,Mid,"최종 판정은 Mid입니다. 실험실검증점수, 실제환경검증점수, 상용화점수가 확인되었으나 상위 TRL 근거가 상대적으로 제한적으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
182455,Mid,Low,0.6348,True,Low,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 100%, Mid 0%, High 0%입니다. 모델 신뢰도는 0.63입니다."
113079,Mid,Mid,0.6995,False,Mid,Mid,"최종 판정은 Mid입니다. 시제품점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 80%, High 20%입니다."
96589,Low,Low,0.5854,True,Low,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 60%, Mid 40%, High 0%입니다. 모델 신뢰도는 0.59입니다."
95651,Low,Low,0.7683,True,Low,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 60%, Mid 40%, High 0%입니다. 모델 신뢰도는 0.77입니다."
93429,Mid,Mid,0.6934,False,Mid,Mid,"최종 판정은 Mid입니다. 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 80%, High 20%입니다."
10352,Mid,Mid,0.5952,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 60%, High 20%입니다."
103079,Mid,Mid,0.5332,False,Mid,Mid,"최종 판정은 Mid입니다. 개념검증점수, 시제품점수, 유사환경실증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 60%, High 40%입니다."
102781,High,Mid,0.7034,False,Mid,Mid,"최종 판정은 Mid입니다. 개념검증점수, 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
182845,Low,Mid,0.592,True,Low,Mid,"최종 판정은 Mid입니다. 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 60%, Mid 20%, High 20%입니다."
158079,Low,Mid,0.7137,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
12769,Mid,Mid,0.5941,False,Mid,Mid,"최종 판정은 Mid입니다. 개념검증점수, 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 60%, High 0%입니다."
158062,Low,Mid,0.6295,False,Mid,Mid,"최종 판정은 Mid입니다. 개념검증점수, 시제품점수, 유사환경실증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
94852,Low,Mid,0.5048,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 60%, High 0%입니다."
118387,Mid,Low,0.7767,True,Low,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 60%, Mid 40%, High 0%입니다. 모델 신뢰도는 0.78입니다."
12472,Mid,Mid,0.6852,False,Mid,Mid,"최종 판정은 Mid입니다. 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 60%, High 40%입니다."
102088,Low,Mid,0.696,True,Low,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 60%, Mid 40%, High 0%입니다."
93007,Mid,Mid,0.8456,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
154810,Mid,Mid,0.8354,False,Mid,Mid,"최종 판정은 Mid입니다. 유사환경실증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
71991,Mid,Mid,0.7907,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
17857,Mid,Mid,0.5383,False,Mid,Mid,"최종 판정은 Mid입니다. 개념검증점수, 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 40%, High 40%입니다."
91462,Low,Low,0.755,True,Mid,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 40%, Mid 60%, High 0%입니다. 모델 신뢰도는 0.76입니다."
9226,Mid,Mid,0.7795,True,Mid,High,"최종 판정은 Mid입니다. 상용화점수, 실험실검증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
93983,Low,Mid,0.5341,True,Low,Mid,"최종 판정은 Mid입니다. 시제품점수, 유사환경실증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 60%, Mid 40%, High 0%입니다."
12925,High,Mid,0.7729,False,Mid,Mid,"최종 판정은 Mid입니다. 개념검증점수, 상용화점수, 시제품점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 80%, High 20%입니다."
112994,Mid,Mid,0.7989,False,Mid,Mid,"최종 판정은 Mid입니다. 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
8463,Mid,Mid,0.7011,True,Low,Mid,"최종 판정은 Mid입니다. 상용화점수, 시제품점수, 실험실검증점수가 확인되었으나 상위 TRL 근거가 상대적으로 제한적으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 40%, High 20%입니다."
91901,Mid,Low,0.6435,True,Mid,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다. 모델 신뢰도는 0.64입니다."
8208,Mid,Mid,0.6904,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수, 개념검증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
112815,Mid,Mid,0.6242,False,Mid,Mid,"최종 판정은 Mid입니다. 개념검증점수, 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 60%, High 20%입니다."
146078,Low,Low,0.5797,True,Mid,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다. 모델 신뢰도는 0.58입니다."
10832,Low,Mid,0.655,True,Low,High,"최종 판정은 Mid입니다. 유사환경실증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 40%, High 20%입니다."
12084,Mid,Mid,0.6731,False,Mid,Mid,"최종 판정은 Mid입니다. 실험실검증점수, 원리검증점수, 개념검증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
17461,Low,Low,0.4929,True,Low,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 60%, Mid 40%, High 0%입니다. 모델 신뢰도는 0.49입니다."
117210,High,Mid,0.5364,False,Mid,Mid,"최종 판정은 Mid입니다. 개념검증점수, 시제품점수, 유사환경실증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 60%, High 20%입니다."
16578,Low,Low,0.523,True,Mid,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 20%, Mid 60%, High 20%입니다. 모델 신뢰도는 0.52입니다."
94820,Mid,Mid,0.7554,False,Mid,Mid,"최종 판정은 Mid입니다. 개념검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 80%, High 20%입니다."
13738,Low,Low,0.8001,True,Low,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 60%, Mid 40%, High 0%입니다. 모델 신뢰도는 0.80입니다."
33435,Low,Mid,0.6848,False,Mid,Mid,"최종 판정은 Mid입니다. 개념검증점수, 시제품점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 60%, High 0%입니다."
102854,Mid,Mid,0.4868,False,Mid,Mid,"최종 판정은 Mid입니다. 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 60%, High 0%입니다."
96294,Low,Mid,0.7618,False,Mid,Mid,"최종 판정은 Mid입니다. 개념검증점수, 유사환경실증점수, 실험실검증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 80%, High 20%입니다."
113220,Low,Mid,0.5775,True,Low,Mid,"최종 판정은 Mid입니다. 개념검증점수, 시제품점수, 실험실검증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 40%, High 20%입니다."
118515,Low,Low,0.6297,True,Mid,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다. 모델 신뢰도는 0.63입니다."
8605,Mid,Mid,0.6598,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
17555,High,Mid,0.8168,False,Mid,Mid,"최종 판정은 Mid입니다. 개념검증점수, 상용화점수, 유사환경실증점수가 확인되었으나 상위 TRL 근거가 상대적으로 제한적으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
102699,Mid,Mid,0.601,True,High,Mid,"최종 판정은 Mid입니다. 개념검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 40%, High 60%입니다."
93861,Low,Mid,0.5604,False,Mid,Mid,"최종 판정은 Mid입니다. 시제품점수, 개념검증점수, 유사환경실증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
154685,Mid,Mid,0.6847,True,Low,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 40%, High 20%입니다."
158383,Mid,Mid,0.6246,True,Low,Mid,"최종 판정은 Mid입니다. 상용화점수, 실험실검증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 60%, Mid 40%, High 0%입니다."
116268,Mid,Mid,0.8206,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
8993,Mid,Mid,0.663,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 60%, High 0%입니다."
96781,High,Low,0.6256,True,Low,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 60%, Mid 40%, High 0%입니다. 모델 신뢰도는 0.63입니다."
33286,Low,Mid,0.6124,True,Low,Mid,"최종 판정은 Mid입니다. 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 60%, Mid 40%, High 0%입니다."
10260,Low,Mid,0.6972,False,Mid,Mid,"최종 판정은 Mid입니다. 개념검증점수, 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
91937,Mid,Mid,0.5071,False,Mid,Mid,"최종 판정은 Mid입니다. 원리검증점수, 실험실검증점수, 개념검증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 60%, High 0%입니다."
118370,Low,Low,0.7631,True,Mid,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 40%, Mid 60%, High 0%입니다. 모델 신뢰도는 0.76입니다."
102093,Mid,Mid,0.5137,True,High,Mid,"최종 판정은 Mid입니다. 개념검증점수, 시제품점수, 실험실검증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 40%, High 60%입니다."
92791,Mid,Mid,0.8462,False,Mid,Mid,"최종 판정은 Mid입니다. 유사환경실증점수, 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 60%, High 20%입니다."
182968,Mid,Mid,0.5025,True,Low,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 80%, Mid 20%, High 0%입니다."
8658,Low,Mid,0.6511,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 60%, High 0%입니다."
14738,Mid,Mid,0.6149,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수, 실험실검증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
